CASEID,Y1,YY1,OCCAT1,OCCAT2,INDCAT,LF,HOUSECL,EDCL,EDUC,AGECL,LIFECL,FAMSTRUCT,KIDS,MARRIED,EXPENSHILO,WSAVED,SAVRES1,SAVRES2,SAVRES3,SAVRES4,SAVRES5,SAVRES6,SAVRES7,SAVRES8,SAVRES9,ASSET,FIN,NFIN,LIQ,CHECKING,SAVING,MMA,CDS,STOCKS,EQUITY,DEQ,BOND,GOVTBND,OBND,MORTBND,RETQLIQ,RETEQ,IRAKH,YESFINRISK,NOFINRISK,RISK_RATIO,RISK_RATIO_EXT,RISK_LABEL,RISK_LABEL_EXT,RISK_LABEL_NAME
145746,1221,122,3,4,4,0,1,3,9,6,6,4,2,1,1,3,0,0,0,0,0,0,1,0,0,591204,71444.00168,519760.0001,13043.99965,4049.998652,825.9985903,8168.00241,10400.00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
145751,1231,123,1,2,2,1,1,3,11,1,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,187748.0013,36707.99979,151040.0015,13328.00022,2328.002388,11000.00326,0,0,0,1000.001119,0,0,0,0,0,23379.99957,1000.001119,1000.001119,0,0,2.724204873,5.448409746,1,1,Very Conservative
145756,1241,124,3,4,4,0,2,1,6,5,6,3,0,2,3,3,0,0,0,0,1,0,0,0,0,12040.00334,1099.998517,10939.9994,1099.998517,1099.998517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145766,1261,126,3,4,4,0,1,2,8,6,6,3,0,2,1,2,0,0,0,0,1,0,0,0,0,200710,8109.999758,192600.0002,5999.997668,1000.001119,4999.996549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145771,1271,127,1,2,2,1,1,3,11,4,5,3,0,2,2,1,0,0,0,0,0,1,0,0,0,549200.003,404699.9997,144500.0034,367100.001,2099.999636,0,365000.0014,20000.00429,14999.99869,15260.00278,14999.99869,0,0,0,0,2599.995672,260.0040907,2599.995672,0,0,3.770695033,3.834941163,1,1,Very Conservative
145776,1281,128,2,1,2,1,1,4,12,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,21976800,9763999.998,12212800,30999.9985,30999.9985,0,0,0,0,2599350,999999.9973,0,0,0,0,8407999.997,1511600,149999.996,1,0,26.62177387,42.10313397,2,3,Conservative
145781,1291,129,1,2,2,1,1,3,9,3,3,4,1,1,3,3,0,1,0,0,0,0,0,0,0,785166.0004,337506.0005,447660,9819.997781,3500.001203,6320.002007,0,0,0,0,0,0,0,0,0,318799.9985,0,0,0,0,0,0,1,1,Very Conservative
145786,1301,130,1,2,2,1,2,1,2,3,2,5,0,1,3,2,0,0,0,0,0,0,1,0,0,7600.001268,2000.002238,5599.999029,2000.002238,2000.002238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145791,1311,131,2,1,2,1,1,4,12,3,3,4,3,1,1,3,0,0,0,0,0,0,1,0,0,880959.9991,94659.99936,786299.9979,17300.00217,16480.0018,0,820.0003749,2459.999315,17599.99979,20704.99997,17599.99979,0,0,0,0,37379.99895,3105.000173,37379.99895,0,0,21.87301934,25.15318012,2,2,Conservative
145798,1323,132,4,4,4,1,2,3,9,2,1,2,0,2,1,2,0,0,0,1,0,0,0,0,0,5753.331992,1020.001202,4733.336821,1020.001202,736.6646865,283.3334996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145801,1331,133,2,1,1,1,1,4,12,3,3,4,1,1,2,1,0,0,0,0,1,0,0,0,0,635440.0026,104000.0006,531440.002,9199.995821,2000.002238,200.0038427,6999.998787,0,84800.00081,84800.00081,84800.00081,0,0,0,0,0,0,0,1,0,81.53846186,81.53846186,5,5,Very Aggressive
145806,1341,134,3,4,4,0,1,4,12,6,6,3,0,2,3,3,0,0,1,0,0,0,0,0,0,6496379.999,6148179.998,348200.0007,250500.0044,226499.9956,0,0,0,5500000.003,5715000,5700000.001,0,0,0,0,14999.99869,14999.99869,14999.99869,0,0,92.95433773,93.19831235,5,5,Very Aggressive
145811,1351,135,1,1,2,1,2,3,9,1,1,2,0,2,3,2,0,0,0,0,0,0,1,0,0,3090.00373,3090.00373,0,3090.00373,90.00037213,3000.003357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145816,1361,136,1,2,2,1,2,3,9,2,3,4,1,1,3,2,0,0,1,0,0,0,0,0,0,8132.99925,3412.999034,4720.003835,1032.999446,1032.999446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145831,1391,139,3,4,4,0,1,2,5,5,6,3,0,2,1,2,1,0,0,0,0,0,0,0,0,140376.0014,34096.00045,106280.001,1696.000378,68.00148745,67.99967803,1559.999213,0,0,3040.000507,0,0,0,0,0,15999.99981,0,15999.99981,0,1,8.916003247,8.916003247,1,1,Very Conservative
145836,1401,140,3,4,4,0,1,2,8,6,6,3,0,2,3,3,0,0,0,0,0,1,0,0,0,77734.00175,1774.000701,75960.00105,399.9986382,399.9986382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145846,1421,142,2,3,1,1,1,2,8,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,1660400,694399.9991,965999.9954,75000.00251,10000.00214,0,0,0,340000.0005,516200.0005,434200.001,0,0,0,0,12000.00438,12000.00438,12000.00438,0,0,74.33755777,76.06566901,5,5,Very Aggressive
145861,1451,145,3,4,4,0,1,2,8,3,4,1,2,2,1,3,0,1,0,0,0,0,0,0,0,429960.001,153500.0044,276460.0002,149999.996,109999.9964,39999.99953,0,0,0,1260.0034,0,0,0,0,0,3499.999393,1260.0034,0,0,0,0.820849097,1.641698194,1,1,Very Conservative
145866,1461,146,2,1,2,1,1,4,14,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,4451999.999,408999.9963,4042999.999,4000.004477,4000.004477,0,0,25000.00084,100000.0033,350000.0027,100000.0033,0,0,0,0,279999.9967,249999.9993,29999.99739,1,0,85.57457355,100,5,5,Very Aggressive
145871,1471,147,3,4,4,0,1,1,3,3,3,4,2,1,3,1,0,0,0,0,0,0,1,0,0,224170.0011,10970.00133,213199.9998,5699.996427,2499.998274,1399.999757,1799.998396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
145881,1491,149,2,1,1,1,1,4,14,6,5,5,0,1,3,2,1,0,0,0,0,0,0,0,0,70136559.99,26970160,43166400,15681160,1960.00147,4111999.999,11567200,298800.0015,0,0,0,3019999.998,0,0,0,0,0,0,1,0,0,0,1,1,Very Conservative
145891,1511,151,1,2,2,1,2,2,8,3,1,2,0,2,3,2,0,0,0,0,0,1,0,0,0,162140.0003,154299.9999,7839.998641,26499.99799,499.996036,26000.00196,0,0,0,127800.0001,0,0,0,0,0,127800.0001,127800.0001,0,0,0,82.82566441,100,5,5,Very Aggressive
145896,1521,152,3,4,4,0,1,2,8,4,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,192059.9998,61500.00097,130559.9988,28500.00023,1499.997155,27000.00308,0,3000.003357,0,7799.997873,0,0,0,0,0,29999.99739,7799.997873,29999.99739,0,1,12.68292317,25.36584634,2,2,Conservative
145906,1541,154,3,4,4,0,1,4,12,5,6,5,0,1,3,2,0,0,0,0,0,1,0,0,0,1181400.001,841000.0003,340400.001,44000.00039,1000.001119,0,42999.99927,20000.00429,22999.9986,573200.0028,329999.9984,90000.0012,0,50000.00167,0,303999.9964,243200.0044,303999.9964,0,0,68.15695631,97.07491164,4,5,Aggressive
145911,1551,155,3,4,4,0,1,3,9,5,6,5,0,1,3,2,0,0,0,0,1,0,0,0,0,654840.0008,565500.0041,89339.99847,33000.00074,2000.002238,30999.9985,0,60000.00382,39999.99953,152125.0017,39999.99953,0,0,0,0,412499.9957,112125.0022,412499.9957,0,0,26.9009727,46.72855916,2,3,Conservative
145916,1561,156,1,1,2,1,1,4,14,2,3,4,4,1,3,2,0,0,0,0,0,1,0,0,0,484799.9997,53999.9971,430800.0026,4000.004477,499.996036,3499.999393,0,0,0,20999.99998,0,0,0,0,0,50000.00167,20999.99998,0,0,0,38.88889094,77.77778187,3,5,Moderate
145921,1571,157,2,1,2,1,1,4,14,3,3,4,2,1,1,3,0,1,0,0,0,0,0,0,0,6554259.998,4641060.001,1913199.999,588259.9999,0,489500.0005,98759.99943,53600.00208,178800.0011,1477910,1329800.001,0,0,0,0,1014800.001,122820.0012,506600.0024,0,0,31.84423385,34.49061207,3,3,Moderate
145931,1591,159,2,1,2,1,1,4,12,4,5,4,2,1,3,3,0,0,0,0,0,1,0,0,0,7323599.999,789999.9975,6533600.002,109999.9964,10000.00214,100000.0033,0,0,300000.001,449999.997,300000.001,119999.9986,0,0,0,199999.9976,100000.0033,0,0,0,56.96202511,69.62025343,4,4,Aggressive
145936,1601,160,3,4,4,0,1,4,12,6,6,5,0,1,3,3,0,0,0,0,0,0,0,0,1,834138.0003,301257.9996,532879.9989,23157.99865,3357.998203,2799.999515,17000.00093,135999.9984,0,55436.00063,48800.00033,0,0,0,0,33900.00446,6636.000297,33900.00446,0,0,18.40150327,20.60426645,2,2,Conservative
145941,1611,161,1,2,1,1,1,4,12,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,255205.9979,32306.0027,222900.0025,17506.00061,14999.99869,2506.001918,0,0,0,0,0,0,0,0,0,14800.0039,0,14800.0039,0,0,0,0,1,1,Very Conservative
145946,1621,162,2,1,2,1,1,4,14,5,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,15889986.2,10540986.2,5348999.997,484986.2013,1703.999808,0,483282.1997,100000.0033,50000.00167,4694599.999,3050000.003,0,0,0,0,280999.9978,144600.0008,240999.9983,0,0,44.53662978,45.90841794,3,3,Moderate
145951,1631,163,2,1,1,1,1,4,13,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,4369099.996,965999.9954,3403100.001,10000.00214,4999.996549,0,4999.996549,0,10000.00214,760000.0001,10000.00214,0,0,0,0,900000.003,749999.998,749999.998,0,0,78.67494862,100,5,5,Very Aggressive
145961,1651,165,2,3,2,1,1,4,12,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,222939.9996,16099.99721,206840.0024,16099.99721,4000.004477,699.9998787,11400.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
145966,1661,166,2,2,2,1,1,4,12,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,7823599.998,25000.00084,7798599.997,14999.99869,11000.00326,4000.004477,0,0,10000.00214,10000.00214,10000.00214,0,0,0,0,0,0,0,0,0,40.00000724,40.00000724,3,3,Moderate
145971,1671,167,1,1,1,1,1,4,12,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,994680,414000.0037,580679.9999,50000.00167,10000.00214,0,39999.99953,0,0,353440,0,0,0,0,0,340000.0023,340000.0023,290000.0007,0,0,85.37197991,100,5,5,Very Aggressive
145976,1681,168,1,3,1,1,1,3,11,1,2,5,0,1,1,3,0,0,0,0,0,0,1,0,0,216400.0015,33599.9978,182799.9965,17199.99935,2000.002238,15200.00073,0,0,0,3279.99969,0,0,0,0,0,16400.00026,3279.99969,16400.00026,0,0,9.76190448,19.52380896,1,2,Very Conservative
145981,1691,169,1,1,2,1,2,4,13,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,1006482,567821.9974,438660.0007,66821.99946,41021.99953,0,25800.00173,96599.99954,0,155400.0002,0,0,0,0,0,404400.0002,155400.0002,249200.002,0,1,27.3677316,54.7354632,2,4,Conservative
145986,1701,170,2,1,1,1,1,3,11,3,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,485000,91999.99982,392999.9965,20999.99998,4400.001305,16600.00048,0,0,0,42600.00425,0,0,0,0,0,70999.99803,42600.00425,52999.99598,0,0,46.30435253,92.60870507,3,5,Moderate
145991,1711,171,1,1,2,1,1,4,14,4,5,4,1,1,1,3,0,0,0,0,0,1,0,0,0,870220.0017,71799.99893,798419.9973,68800.001,4999.996549,63799.99902,0,0,0,3000.003357,0,0,0,0,0,3000.003357,3000.003357,3000.003357,0,0,4.178277719,8.356555438,1,1,Very Conservative
146006,1741,174,1,1,2,1,1,4,14,4,5,4,1,1,3,3,0,0,0,0,0,0,1,0,0,2022040,1564999.996,457039.9983,302000.0032,302000.0032,0,0,0,90000.0012,612999.9984,589999.9998,199999.9976,0,0,50000.00167,22999.9986,22999.9986,22999.9986,0,0,39.16932907,40.63897754,3,3,Moderate
146012,1752,175,1,2,2,1,2,3,11,1,2,5,0,1,3,3,0,0,1,0,0,0,0,0,0,6639.997298,1050.004342,5590.002004,1020.004218,1009.998145,9.997025654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146021,1771,177,2,2,2,1,1,2,8,3,3,4,3,1,1,3,0,0,0,0,0,1,0,0,0,2504013.999,373014.0007,2130999.996,7999.999906,7999.999906,0,0,0,13.99945475,13.99945475,13.99945475,0,0,0,0,0,0,0,0,1,0.003753064,0.003753064,1,1,Very Conservative
146026,1781,178,2,1,2,1,1,4,13,5,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,9336199.999,3760000.001,5576199.998,60000.00382,0,0,60000.00382,300000.001,0,787499.9992,0,249999.9993,0,0,0,3149999.997,787499.9992,3149999.997,0,0,20.94414891,41.88829782,2,3,Conservative
146051,1831,183,1,1,2,1,1,4,13,2,3,4,3,1,2,2,0,1,0,0,0,0,0,0,0,795174.0002,103094.0005,692080.0015,13093.99926,1000.001119,12094.00176,0,0,0,83593.99944,52999.99779,0,0,0,0,36999.99979,18499.9999,0,0,0,81.08522229,99.03001036,5,5,Very Aggressive
146056,1841,184,1,2,2,1,1,2,8,2,3,4,4,1,3,3,0,0,0,0,0,1,0,0,0,145920.0008,7880.001219,138039.9978,1479.999485,1479.999485,0,0,0,0,2688.000258,0,0,0,0,0,6399.996306,2688.000258,0,0,0,34.11167312,68.22334624,3,4,Moderate
146066,1861,186,4,4,4,1,1,3,9,4,5,3,0,2,3,1,0,0,0,0,0,1,0,0,0,1012299.999,35000.00298,977300.0017,4999.996549,4999.996549,0,0,0,0,29999.99739,0,0,0,0,0,29999.99739,29999.99739,29999.99739,1,0,85.71427094,100,5,5,Very Aggressive
146071,1871,187,3,4,4,0,1,2,8,5,6,3,0,2,1,3,0,0,0,0,1,0,0,0,0,180700.0023,42499.9978,138200.0045,2499.998274,2499.998274,0,0,39999.99953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Very Conservative
146086,1901,190,1,1,2,1,1,4,12,4,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,2607551.999,2329471.998,278080.0014,59471.99802,2471.999365,33000.00074,0,0,180000.0024,1581199.998,466999.9979,0,0,0,0,1758000.004,1114200,358000.0026,0,0,67.87804273,100,4,5,Aggressive
146101,1931,193,2,1,1,1,1,4,13,2,3,4,4,1,2,3,0,0,1,0,0,0,0,0,0,25822200,2429999.996,23392200,230000.0041,29999.99739,0,199999.9976,0,0,879999.9987,0,0,0,0,0,2200000.001,879999.9987,0,0,0,36.21399177,72.42798354,3,5,Moderate
146106,1941,194,1,2,2,1,1,2,8,5,5,4,2,1,1,3,0,0,0,0,0,0,1,0,0,225733.9991,44194.00059,181539.9985,1193.999509,344.0008192,850.0004989,0,0,0,21139.99995,0,0,0,0,0,43000.00108,21139.99995,43000.00108,0,1,47.83454694,95.66909388,3,5,Moderate
146111,1951,195,1,1,2,1,1,4,14,3,3,4,2,1,1,3,0,0,0,0,0,1,0,0,0,6147799.999,3289200.001,2858599.996,239199.9981,30199.99942,99000.00223,10000.00214,0,949999.9956,2220500.002,949999.9956,674999.9955,0,0,0,1425000.002,1196249.998,1140000,0,0,67.50881677,100,4,5,Aggressive
146131,1991,199,1,1,1,1,1,4,13,3,3,4,3,1,1,2,0,1,0,0,0,0,0,0,0,1043058.001,316617.9997,726439.9995,63418.00227,8218.002014,55200.00026,0,16800.00071,52600.00096,200649.9997,52600.00096,0,0,0,0,183800.0012,148050.0006,0,0,0,63.37289728,100,4,5,Aggressive
146136,2001,200,1,2,2,1,2,1,6,2,3,4,2,1,3,2,0,0,1,0,0,0,0,0,0,7779.996584,1499.997155,6279.999429,1499.997155,1499.997155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146141,2011,201,1,2,2,1,2,4,12,3,4,1,2,2,3,1,0,0,0,0,0,0,1,0,0,37499.99764,22699.99736,14799.99847,3700.003236,2000.002238,1700.000998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146146,2021,202,2,2,2,1,1,4,13,3,3,4,3,1,3,3,0,0,0,0,0,0,1,0,0,550566203.9,171470204,379095999.9,1205204.001,1046104.002,157999.9995,1099.998517,0,499999.9986,11601640,499999.9986,96399999.98,999999.9973,60399999.99,0,11132200,11101640,76399.99865,0,0,6.765980169,13.24036449,1,2,Very Conservative
146156,2041,204,1,1,2,1,1,4,12,2,3,4,3,1,3,3,0,0,0,0,0,0,1,0,0,502799.9963,238399.999,264399.9973,9700.000904,2000.002238,4100.001874,0,0,0,212699.9983,20500.00032,0,0,0,0,208199.9978,192199.998,0,0,0,89.21979831,100,5,5,Very Aggressive
146161,2051,205,3,4,4,0,1,3,9,4,6,3,0,2,3,2,0,0,1,0,0,0,0,0,0,37499.99764,17300.00217,20200.0027,17300.00217,1300.00236,0,15999.99981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146171,2071,207,3,4,4,0,1,4,13,4,6,5,0,1,3,3,0,0,0,0,0,0,0,0,1,1687390.001,1247000.002,440390.0001,136999.9995,21999.99748,115000.002,0,0,0,773000.002,0,0,0,0,0,610000.0041,488000.0033,0,0,0,61.9887731,100,4,5,Aggressive
146176,2081,208,3,4,4,0,1,4,12,3,3,4,1,1,3,3,0,0,1,0,0,0,0,0,0,38628000,9504800.001,29123200,2515000.001,2000.000429,4999.996549,508000.0004,0,999999.9973,2972950,2934200,1976799.999,274799.9999,0,0,125000.0042,38750.00039,125000.0042,0,1,31.2784067,31.68609545,3,3,Moderate
146181,2091,209,1,3,2,1,2,2,8,2,3,4,1,1,3,2,0,0,0,1,0,0,0,0,0,54846.0006,35565.99929,19280.00312,2866.003406,50.00322244,0,2816.000184,0,0,20300.0001,0,0,0,0,0,32699.9995,20300.0001,0,0,1,57.07698506,100,4,5,Aggressive
146191,2111,211,2,1,2,1,1,4,14,6,5,5,0,1,3,1,0,0,0,0,0,1,0,0,0,7309659.998,1835459.999,5474200.001,38660.00002,38660.00002,0,0,0,100000.0033,860499.9995,100000.0033,0,0,0,0,1696799.999,760500.0016,1696799.999,0,0,46.88198054,88.31573568,3,5,Moderate
146200,2125,212,1,3,1,1,2,1,6,1,2,5,0,1,3,3,0,0,0,0,1,0,0,0,0,4610.003983,910.000747,3700.003236,910.000747,840.0034732,69.99727374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146216,2161,216,2,1,2,1,1,4,14,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,2068559.998,392399.9995,1676160.001,44999.99608,3000.003357,42000.00177,0,0,3000.003357,147400.0003,147400.0003,0,0,0,0,0,0,0,0,0,37.56371063,37.56371063,3,3,Moderate
146221,2171,217,4,4,4,1,1,3,9,2,3,4,1,1,2,3,0,0,0,0,0,0,1,0,0,762399.9992,3000.003357,759399.9958,3000.003357,1000.001119,2000.002238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
146226,2181,218,3,4,4,0,1,4,12,6,6,3,0,2,3,2,0,0,0,0,0,0,1,0,0,280520.0013,102999.9977,177520.0036,3000.003357,3000.003357,0,0,0,0,18000.00386,0,0,0,0,0,0,0,0,0,1,17.4757323,17.4757323,2,2,Conservative
146231,2191,219,1,3,2,1,1,3,9,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,212292.0002,62292.00063,149999.996,25691.99948,691.9986393,0,25000.00084,0,0,0,0,0,0,0,0,36599.99934,0,0,0,1,0,0,1,1,Very Conservative
146246,2221,222,2,2,2,1,1,4,12,2,3,4,2,1,3,3,0,0,1,0,0,0,0,0,0,148063060,48717659.99,99345400,695599.9986,204600.001,0,490999.9976,0,25800000,27803600,25800000,10324000,0,7249999.998,0,3953600.001,2003600,3953600.001,1,0,57.07088559,61.1835626,4,4,Aggressive
146256,2241,224,2,1,2,1,1,4,13,6,5,5,0,1,3,2,0,0,0,0,1,0,0,0,0,525759.9996,116619.9997,409140.0017,35219.99907,15640.00013,17179.99987,2400.000876,0,0,63139.99991,61399.99996,0,0,0,0,0,0,0,0,0,54.14165673,54.14165673,4,4,Aggressive
146271,2271,227,3,4,4,0,1,1,7,5,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,383759.9999,1759.999436,382000.0023,1759.999436,1759.999436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146276,2281,228,1,2,2,1,2,4,12,1,4,1,1,2,1,3,0,0,0,0,0,1,0,0,0,57599.99932,27400.00171,30199.99761,399.9986382,399.9986382,0,0,0,12000.00438,19500.00101,12000.00438,0,0,0,0,14999.99869,7500.000251,0,0,0,71.16788246,98.54014444,5,5,Very Aggressive
146281,2291,229,2,3,2,1,1,3,9,4,5,5,0,1,3,2,0,0,0,0,0,1,0,0,0,952220.0012,314500.0037,637719.9975,2499.998274,0,0,2499.998274,199999.9976,0,61199.99973,0,0,0,0,0,61999.99701,61199.99973,0,0,0,19.45945915,38.9189183,2,3,Conservative
146286,2301,230,4,4,4,0,1,4,12,2,3,4,1,1,1,1,0,0,0,0,1,0,0,0,0,168153.334,2386.665478,165766.6655,2386.665478,2386.665478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146291,2311,231,1,2,2,1,2,2,8,1,2,5,0,1,3,1,0,0,0,0,0,1,0,0,0,1150.001739,1150.001739,0,150.0006202,150.0006202,0,0,0,0,0,0,0,0,0,0,1000.001119,0,0,0,1,0,0,1,1,Very Conservative
146296,2321,232,2,1,2,1,1,4,13,3,3,4,3,1,1,3,0,0,0,0,0,1,0,0,0,49197799.99,39001200,10196600,25340000,39999.99953,1499999.996,0,18200.00046,7799999.999,12017200,8950000.001,0,0,0,0,3431999.996,3067199.998,432000.004,0,0,30.81238526,38.67675866,3,3,Moderate
146301,2331,233,3,4,4,0,1,4,12,6,6,5,0,1,1,3,0,0,0,0,0,1,0,0,0,25790840,15579700,10211140,764500.0006,54500.00219,0,409999.9974,50000.00167,14000000,14020000,14000000,660600.0011,563599.9974,0,0,20000.00429,20000.00429,20000.00429,0,0,89.98889584,90.11726804,5,5,Very Aggressive
146306,2341,234,4,4,4,0,2,3,9,1,2,5,0,1,1,3,0,0,0,0,0,0,1,0,0,39060.00047,10980.00016,28080.00211,8719.999264,1799.998396,6920.000869,0,0,0,219.9997034,0,0,0,0,0,0,0,0,0,1,2.003640256,2.003640256,1,1,Very Conservative
146311,2351,235,1,1,2,1,1,4,14,3,3,4,2,1,3,1,0,0,0,0,0,1,0,0,0,4476640,3654860.001,821779.9992,2359659.997,50600.00235,1217580.002,1091480,0,75000.00251,1169430.001,79999.99906,0,0,0,0,1102200.001,1017090,1002200,0,0,31.99657443,59.82500015,3,4,Moderate
146316,2361,236,2,1,1,1,1,4,12,5,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,40832000,16582600,24249400,60000.00382,10000.00214,50000.00167,0,0,14000000,16000000,15000000,0,0,0,0,1060000.001,999999.9973,60000.00382,0,0,96.48667883,100,5,5,Very Aggressive
146321,2371,237,3,4,4,0,2,2,8,3,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,39760.00397,3040.000507,36720.00346,3040.000507,1799.998396,1240.002111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146331,2391,239,3,4,4,0,1,4,12,6,6,3,0,2,3,1,0,0,1,0,0,0,0,0,0,350300.0039,189199.9982,161099.9966,12199.99918,2199.997034,10000.00214,0,0,63999.99925,127999.9985,127999.9985,0,0,0,0,0,0,0,0,0,67.65327679,67.65327679,4,4,Aggressive
146341,2411,241,2,1,1,1,2,4,12,3,4,1,4,2,3,3,0,0,0,0,1,0,0,0,0,18892000,835000.0026,18057000,29999.99739,29999.99739,0,0,0,0,502499.9969,499999.9986,0,0,0,0,4999.996549,2499.998274,0,0,0,60.17964016,60.47904115,4,4,Aggressive
146346,2421,242,2,1,2,1,1,4,14,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,40730319.99,15089720,25640600,402720.0005,114920.0005,287800.0018,0,0,7139999.998,12322120,10111000,1389200.002,200399.9999,217200.0006,0,3108599.999,2176019.997,120599.9993,0,0,81.65903675,96.07958264,5,5,Very Aggressive
146356,2441,244,3,4,4,0,1,2,8,6,6,3,0,2,3,2,0,0,1,0,0,0,0,0,0,701299.9987,19300.00441,682000.0033,14299.99881,4299.99667,10000.00214,0,4999.996549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Very Conservative
146361,2451,245,1,2,2,1,1,4,13,3,3,4,2,1,2,1,0,1,0,0,0,0,0,0,0,1638199.997,625000.0028,1013200.003,12000.00438,12000.00438,0,0,0,100000.0033,226539.9982,100000.0033,0,0,0,0,507999.9986,126539.9985,109999.9964,0,0,36.24639955,56.49279922,3,4,Moderate
146366,2461,246,2,2,2,1,1,4,12,1,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,981800.0004,474999.9978,506799.999,75000.00251,60000.00382,14999.99869,0,0,249999.9993,317000.0019,249999.9993,0,0,0,0,149999.996,54999.99822,29999.99739,0,0,66.73684282,78.31578987,4,5,Aggressive
146371,2471,247,3,4,4,0,1,2,8,4,6,5,0,1,1,2,0,0,0,0,1,0,0,0,0,491600.0001,211000.0009,280600.0028,1000.001119,1000.001119,0,0,123800.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Very Conservative
146376,2491,249,1,1,2,1,1,4,12,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,213800.004,20500.00032,193300.0037,7500.00387,4000.004477,3499.999393,0,0,0,5330.001532,0,0,0,0,0,12999.99645,5330.001532,12999.99645,0,0,26.00000706,52.00001412,2,4,Conservative
146381,2501,250,3,4,4,1,1,3,9,5,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,993969.9995,608109.9981,385859.9977,548980.0015,0,471951.9997,77027.99823,4349.999892,14999.99869,19880.00017,14999.99869,0,0,0,0,2000.002238,430.0005717,2000.002238,0,0,3.269145423,3.339856409,1,1,Very Conservative
146396,2531,253,1,1,2,1,2,4,13,3,3,4,3,1,1,3,0,0,0,1,0,0,0,0,0,164392.0018,83912.00076,80479.99923,4512.000562,3052.000557,1199.995915,260.0004719,0,0,35289.99996,0,0,0,0,0,51000.00279,35289.99996,31999.99962,0,0,42.05596296,84.11192592,3,5,Moderate
146401,2541,254,3,4,4,0,1,4,12,6,6,5,0,1,3,3,0,0,0,0,0,0,0,1,0,16113260,10320140,5793119.999,204499.9982,4500.000513,0,199999.9976,0,4995999.998,5816899.997,5049200,3321640,0,115000.002,6639.999108,1734800,767699.997,1734800,0,0,56.36454541,63.80339796,4,4,Aggressive
146406,2551,255,1,1,2,1,2,4,14,1,2,5,0,1,3,3,0,0,0,0,0,0,0,1,0,18673.99881,18673.99881,0,15873.99929,9011.997456,6862.000026,0,0,851.999904,1121.999211,851.999904,0,0,0,0,1947.999611,270.0011164,0,0,1,6.00835002,7.454216646,1,1,Very Conservative
